Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
1615,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1619,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5
1620,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1621,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1623,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1626,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1627,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1628,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1630,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
1631,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1632,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1633,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1634,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
1635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1638,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1641,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1643,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1647,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4
1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1655,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1658,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1659,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1660,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
1661,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1664,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1665,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
1666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1668,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
